param1,param2,num,Description,obs_type,value,Id,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400094,A22B13EJTZKCTM,"Karissa Eckert ""Devourer of all books fantasy""",1,2,4,1340064000,Very tasty coffee drink,"The illy issimo is lighter than the Starbucks Frappacino and I ended up liking it quite a bit more.  The can is pressurized so make sure not to shake before opening (it warns you on the can but I missed this warning at 6am in the morning the first time I drank this and made a huge mess).<br /><br />The drink is 100 calories a can and does not have any artificial sweetener which is great.  It is lightly sweet, but not overly so.  It has a fairly creamy texture but is more watery than the Starbucks Frappacino.<br /><br />I really like this drink and it has become my mainstay.  I like that it is lighter than the Starbucks version and only has 100 calories.  The can is slim and easy to hold and drink while driving.<br /><br />It is a little pricey to buy this through Amazon; I can get it at my local Target for about $1 a can.  Highly recommended for those who like this sort of canned sweet coffee drink."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400243,A3NKSVKXMM5I4T,"Royalfamilyfive ""The Professor""",0,0,2,1340236800,"Okay, but not great","In my humble opinion, Illy is late to the party on this an the result is not very good.<br /><br />My low rating could also have been the result of high expectations for Illy products.  This was not up to par.  It was very uneven (did not taste the same in the beginning, middle and end).  It also had an odd aftertaste.<br /><br />I would not purchase this product."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400160,A2WY52YD5GAEIB,Lauri C. Coates,0,1,4,1339372800,"Lighly Sweet, Not Bitter, But Lower Caffeine Too","If you like your coffee to taste full bodied, lightly sweet and not bitter, this is a good choice for icing.  However, if you require the full caffeine hit, pass this by.  A regular cuppa has about 20 mg more caffeine, and for those who need that full amount in the morning, this just won't cut it.  The price is a bit high per can, but depending on what you spend at starbucks or other coffee houses, it might not seem bad to you.  Better than other canned brands, and the flavor of the coffee shines through the sweetness, which i personally enjoy."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400245,A1WXJ1I42UOQ2V,AuburnTygr,0,0,3,1340150400,Needs More Cocoa,"I do not like nor do I drink coffee.  I do love cappuccino, my favorite being <a href=""http://www.amazon.com/gp/product/B0056A1XNM"">Community Coffee Instant Cappuccino Mocha, 15-Ounce (Pack of 3)</a>.  This drink, illy issimo, doesn't taste at all like cappuccino, just plain, cold, sweet, strong coffee.<br /><br />Shaking the can is not recommended so maybe if you could stir it before drinking.  I tried with the straw I was using, stirring was not an option at the time, but it didn't seem to help.<br /><br />If you like sweet coffee, you will likely enjoy this.  But if you are expecting Cocoa flavored Cappuccino, you just might be disappointed."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400204,A2ZWTFZRNQW7D5,Jeremy Storly,0,2,5,1340928000,Superior!,"Okay, bear with me. I ordered this through the Amazon Vine program, and I was looking forward to testing it, but it unfortunately burst open during shipping, so I received nothing but a soggy package that smelled like sour milk. Not being one to complain about a gift, I chalked it up to bad luck.<br /><br />This happened a few days before I took a long road trip, and this turned out to be a blessing in disguise. On a particularly hot day, I stopped for gas and saw these in the cooler at the gas station, so I purchased one. How refreshing! It is the perfect drink to enjoy on a hot day while driving. It truly hit the spot, and unlike other brands of canned coffee beverages (including Starbuck's), this one has an authentic coffee flavor with the perfect balance of milk and sweetener. This is the second canned coffee I have tried by illy, and there seems to be a real emphasis on quality versus quantity.<br /><br />And when it comes to coffee, I'll take quality any day."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400019,A3U4GW06XNSI2Q,"B. B. ""B.B.""",0,0,3,1333065600,it's good...just good,"tasty, sweet, smooth, savory, refreshing.  a good, middle of the road, coffee beverage.  There was nothing I didn't like about it, yet nothing that really stood out.  Would I buy it again? Maybe."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400153,A2XA8CW5DF4MNZ,"Iron Man ""JON""",0,1,4,1339891200,Tastes great but nothing spectacular,"illy issimo Coffee Drink, Cappuccino, tastes great but nothing spectacular. The taste is something similar you would get from your local starbucks. By strength, it is in the middle of the pack but by sweetness, it rates way up. This is the only drawback I could think of with this coffee drink, sugar is rated at 10mg in an 8.45-oz can. For those of you who are trying to cut down on sugar, this might not be a healthy alternative. But as far as taste is concerned, it is good for a chilled coffee beverage. Its just not something I would be drinking on a daily basis."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400229,ARYSDAZNRXN6G,A. Crafton,0,0,3,1341360000,"Some will like, some will not.......","My first reaction to this product was to recoil at the strong in-your-face coffee taste, and the aftertaste in my mouth was not pleasant either. I couldn't figure out whether it was bitter or sweet, it was a fight between the overbearing old-coffee taste, and the sweetness. Not something I could finish.<br /><br />I gave the rest of the can to my husband, who LOVED it! Go figure. He put it over ice, and that did not improve it enough for me to drink it but he was completely satisfied with it both in the can and in a glass. If I bought a case of these, he would happily drink them.<br /><br />He's a coffee lover, I'm timid about coffee and don't like very strong coffee flavors. I would not buy them for myself but would buy them for my husband."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399854,A1QK0XCAPHIW1L,Flush Barrett-Browning,0,0,5,1338595200,Wake up and pop the can....,"illy issimo Cappucino Coffee Drink provides that mix of expresso, milk, sugar, and cocoa that serves as a morning wake up for many Americans.<br /><br />At 100 calories per can, the buyer should expect a sweet taste, but it's balanced by the cocoa. To me it tastes more like a cold mocha than a cappucino.  Taste is relative (and surely based in part on what we're accustomed to drinking); I like it (and normally Peet's Italian Roast is my drink of choice).  But thanks to the calorie count, for me at least, it's a sometime treat and not a morning ritual.<br /><br />For those who choose to drink it regularly, the fact that it's preservative free and the lowfat milk is rBST-free should be a bonus.  Although this does mean that the cans are labeled with expiration dates.  And the 'do not shake' admonition does not indicate that the drink is carbonated; it's full almost to the brim and shaking causes the sugary milk to spew.<br /><br />The Cappucino Coffee Drink is most flavorful when served cold, and, be warned, those who choose to plop in a scoop of vanilla ice cream for an afternoon pick-me-up had best share."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400225,A35Q0RBM3YNQNF,M. Hill,0,0,5,1342051200,Simply Delicious,"I am familiar with Starbuck's bottled frappuchino drinks and definitely prefer the illy product. When it is hot outside the last thing I want is to feel weighed down with a sugary creamy drink. The illy cappuccino drink is a delicious beverage perfect for summer. It is not too sweet or too creamy.<br /><br />The taste is overwhelmingly espresso based with a definite background flavor of chocolate. One serving, a can, has one hundred calories, 1.5 grams of fat and 4 grams of protein. As a soft drink substitute I'd select this every time."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400097,A34DQINHT6NYJU,"K. Isserman ""Kisserman""",1,2,4,1339200000,Illy Issimo Coffee Drinks,"I received both the Caffe and Cappuccino versions and did a side-by-side taste comparison to see which of the two I might prefer over the other.<br /><br />First I tried the Caffe version and was surprised to discover it was just black coffee. I prefer cream in my coffee, so I was hesitant to taste it as it was. But I tasted it and found it to have a nice medium coffee strength with a bit of sweetness to it. In my everyday coffee I don't add sugar, but on occasion it's nice to have a special coffee drink, and since it's been hot here lately, I had poured it over ice as well. I added cream and found it to be quite enjoyable. It's one of those conveniences that one could easily become addicted to.<br /><br />Next I tried the Cappuccino which had a similar taste and flavor as the Caffe, but was milder. I prefer my coffee stronger, so my preference was for the Caffe and still I would have liked it stronger (perhaps this is offered in another version). But the Cappuccino was also good and I had poured it over ice as well. I was concerned about both coffees being packaged in cans as I don't like my drinks to have a metallic tinge to them, but I did not notice anything out of the ordinary. I had, however, poured the drinks over ice into a glass, so that may have helped. Regardless, it was really nice to have sitting out on my deck on a warm day. Hot coffee just does not sit well with me in hot weather.<br /><br />All-in-all, if you're looking for a mild, sweet coffee drink that's quick and easy to take with you on the go or to pour into a glass at home, this is a good choice. It's small and convenient to slip into a purse or briefcase. While the coffee is mild, it still gives a quick pick-me-up in the morning, or in the middle of the day if need be."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400210,A3EXW4HNYX7HF5,"Atomic Tofu ""Code of Bushido""",0,0,4,1347926400,Good can o coffee,"Or Cappucino I guess.<br /><br />I'm not a big coffee ""aficianado"" or basically someone who is snooty about coffee.  I can appreciate a good cup of joe.  I do know many gourmet coffees in the US are just average and many store varieties are basically sewage water.  I've experienced coffee that is served in a coffee shop where the beans are picked literally in the ""back yard"" (humid subtropical country).<br /><br />This isn't on that level of coffee, but it's surprisingly more nearer to it than anything I've bought so far.  Starbucks included.  Taste wise (coffee flavor) it tastes great.<br /><br />Made with cellulose gel and gum and carrageenan to give it some body, else it would just be flavored what, as it would be normally.  But you gotta make a product more appealing for the masses ;)"
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399990,AKE6DXEN3GWPC,"Cyndi Beane Henry ""Texicanwife""",0,0,5,1333756800,Love at First Sip,"Love, love, love a good cappuccino, so when the opportunity arrived to taste test illy issimo cappuccino, I couldn't help but say, 'Send me a sample!'<br /><br />An 8.45 oz. can arrived, and I waited till the time was right. And what a treat!<br /><br />Italian espresso style coffee, made with 100% Arabica coffee beans, with a hint of cream and sweetness. No shocking jolt came afterward, simply a satisfied, coffee satiation.<br /><br />I give illy issimo cappuccino Five Stars and my Thumbs Up.<br /><br />***DISCLOSURE: Product was provided by Amazon Vine in exchange for an independent and non-biased review."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399845,A17HMM1M7T9PJ1,Timothy B. Riley,0,0,3,1338681600,It had it a weird after-taste to me,"<span class=""tiny""> Length:: 1:59 Mins<br /><br /></span>This was the second illy product that I have tried. The first was the espresso and I liked that one, but this drink had a pretty strange, unnatural after-taste to me.  I was tempted to give it 2 stars but it wasn't horrible, just strange.  I decided to do this as a video review and I hope that you enjoy it."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399783,A2WN1QF8GSVHYV,Altmed,0,0,4,1339459200,Strong espresso taste - a little bitter for me,"Strong espresso taste, but a tad bitter for me. If you like a little bitterness, then you'll prolly love this. Thankfully no can taste, which was a concern of mine.<br /><br />Otherwise not much to say - plain, no flavors, although I'm sure you could add your own if you want i, but taste fine just like it is.<br /><br />The bitterness was just a hint, which many regular espresso drinkers probably wouldn't notice - for me, it was enough to take off a star, but was still good. Don't know that I'll be buying a lot of it, but for that allergy or headache, when I use that caffeine, it would be great to have around to get rid of those."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400121,ACQYIC13JXAOI,Tooncesmom,1,2,3,1332892800,Good but not great,"I was sent this illy issimo Caffe Coffee Drink in Cappuccino flavor by Amazon Vine for review. Here's my take on it.<br /><br />I love good strong coffee, lattes and cappuccino. I did not love this drink. I was looking for a strong coffee taste. Instead I got a diluted drink with a noticeable low-fat taste and a somewhat unusual aftertaste. The chocolate flavor was non-existent, the low-fat milk flavor overpowering. Perhaps chilled over ice would improve the drinking experience, but I'm not interested enough to try another can.<br /><br />On the good side: the beverage contains only 100 calories. However, this is offset by the bad: 18 grams of sugar."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400221,AO9UNKQG83BUP,Book Fan,0,0,4,1342569600,move over Frappuccino (but could be even less sugared),"To me, the quality of the coffee flavor was good (what I would expect from Illy), with smoothness rather than bitterness. However, the amount of coffee flavor is a bit too weak, so that the flavor of the sugar and milk dominate more than they should. And I didn't even realize that there was any cocoa in it until I read the ingredients.<br /><br />It is much better than the bottled Starbucks Frappuccino, because the Frappuccino has way too much sugar compared to this one. So if you want a sweet milky coffee drink, this is the one to get.<br /><br />Small Print:  it was ""produced for"" and ""distributed by"" Coca-Cola, product of Denmark."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399989,A30QAOLNZ4415R,Summer B. Frace,0,0,4,1333756800,Enjoyable but not perfect,"I've had some of the Illy canned drinks previously, though not the Cappuccino. I enjoy them as cold as I can get them and find them refreshing and an easy bit of caffeine boost during the mid-afternoon.<br /><br />The texture is light yet creamy. The coffee flavor could be more pronounced, though the flavor that's there is mostly nice. There is a pinch of bitterness but in some ways I'm not sure if it's the coffee or the can that I'm tasting. Disappointingly, for a cappuccino, I expected there to be the slightest tinge of cinnamon, but it's not there and not in the ingredients list either.<br /><br />One thing I can appreciate is the relatively short list of ingredients. Nothing unpronounceable, no artificial additives or preservatives."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400054,A1UKA7HUAQAMY,"Brian P. Hudson ""Writer@Large""",0,0,3,1332374400,Not Much More Than Canned Coffee,"So a canned cappuccino? Okay. And it's pretty much what it is, a milk-flavored canned coffee with some sweetness to it. The coffee flavor is okay, but nothing rich or textured or deep. I mean, what would you expect in a canned coffee, I suppose? The can is portable and thin, so it should fit in a bag or purse, and if you're ever prevented from carrying a thermos or Starbucks cup somewhere, but they allow sealed beverages, you could do worse than this."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399967,A3GPW9NANH6WF2,Melanie,0,0,4,1334534400,Plenty of Kick,"I don't drink much coffee, but I do drink plenty of hot cappuccino.  Therefore, when I saw some cappuccino coffee that could be drunk cold, I was curious.<br /><br />illy issimo is a Cappuccino Coffee is a good drink with a lot of kick.  I drank about half of it over the course of a couple hours one evening.  Usually, I can last until about one or two AM before needing sleep.  With half a can, I went to bed at four and wasn't even sleepy.<br /><br />The taste is good- just a bit mellower than normal coffee.  It was still plenty sharp for me, and I took small sips.  I recommend drinking cold.  Once it warms up, it doesn't taste nearly as good."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399787,A3MDETK0D5UAIN,"xoxo ""woodfairy""",0,0,4,1339372800,Drinkable! Finally canned coffee thats pretty good!,I really might buy more of this so I do recommend it. Most prepackage beverage coffee just lacks that fresh brewed taste. However I was pleasantly surprised to find this one has such rich smooth flavor. It was not bitter and left no aftertaste. It is not the best in  the world I am sure but at least it is quite drinkable.
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399970,A3CA3RWZYJDWXE,BJ Fraser,0,0,3,1334448000,"You say cappuccino, I say frappuccino","I had already tried the illy issimo espresso canned drink, which I thought was pretty much just a cup of regular coffee poured into a can.  The cappuccino was a big improvement if like me you don't really like the bitterness of coffee.  There's enough milk and cocoa involved in the cappuccino version that you don't really taste the coffee.<br /><br />This tastes pretty similar to the Starbucks Frappuccino you can buy bottled from any local supermarket.  I don't think there's enough difference to really prefer one to the other.  So I would suggest you check out both products an see which one is going for cheaper.<br /><br />That is all."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399797,A2V9DTXTQ5YIMK,"A. Hudson ""papillon_lover""",0,0,4,1339027200,"Like it, but not in love, like their other flavors more","I keep my house stocked with cold coffee. It is usually Starbucks Frappuccions. I buy them by the case. Caffeine is my one and only addiction. Cold coffee is my treat. I am familiar with illy coffee. I have bought their espresso to use in my stove top espresso maker. When I run to the drugstore and they do not have Starbucks, I grab illy in its place.<br /><br />Taste wise this is just OK to me. I like it but I do not love it at all. It was easy to drink but did not leave me craving more. I did however buy a case of their <a href=""http://www.amazon.com/gp/product/B004UOA31I"">illy issimo Coffee Drink, Mochaccino, 8.45-Ounces Cans (Pack of 12)</a>. I like the other one a lot more. This one is a tad bland to me where the mochaccino is a bit more bold and flavorful.<br /><br />After drinking Starbucks Fraps, these are a lot healthy for you. Starbucks is just a tad over an ounce more in size but has 180 calories where this has 100. Also, the fraps have 31 grams of sugar where these have only 18 grams, which still is a lot.<br /><br />I like illy cold coffees but will stick to other flavors. Again, this one is OK but not one I would keep stocked in my fridge. I already have made the switch from Starbucks to illy since they are a lot healthier. Still not healthy but it is my one and only treat of the day."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399910,A3VLCQX7NG1N0E,Erin O'Riordan,0,0,5,1337126400,Addictive,"I've had the espresso before, and I found it absolutely delicious, so I was not surprised to find that the cappuccino is the same. A gal could get addicted to this. I tried it hot (not in the can, of course) and it was wonderful."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400142,AS44QEHT3KSPK,slaphappy,0,1,5,1340841600,delish but a tad too sweet,"This is a perfect pick me up for when you're in a rush. At 100 calories per can, it clearly has some sugar, but its beet sugar and there are no preservatives. And, the milk is hormone free milk.<br /><br />The flavor is rich, no metal after taste, and the coffee tastes fresh.<br /><br />I love having these for when I'm running late, and with teenagers in the house, it's a great drink for them to grab before their summer job!"
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400170,A3H11VW0L01A1T,"Jessica A. Dewaay ""J.Kramasz""",0,1,3,1338768000,Too sweet,"There a few things I liked about this product. Being an iced-coffee lover, I really appreciated the ease of having a can ready to go in the fridge and the serving size was just right. It also had a decent coffee flavor. But it was really just too sweet for my taste."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400118,A1D6DFC3AGV3JZ,Andrew Olivo Parodi,1,2,1,1333065600,Incredibly mediocre,"Coffee drinks aren't carbonated, so it's odd that I would describe this drink as being ""flat."" But that's how it tasted, like a ""flat"" carbonated drink. Probably one of the worst coffee drinks I've ever had in my life. I will definitely NOT be drinking more of this."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399954,A3BTL4FV6ODKAT,"fredtownward ""The Analytical Mind; Have Brain...",0,0,4,1334793600,OK,"At about two bucks a can for a pack of 12 (one and two thirds if you subscribe to purchase at least one pack of 12 per month), this is a product you would be wise to try first by picking up cans from local stores, especially since there are so many different varieties available:<br /><br /><a href=""http://www.amazon.com/gp/product/B002IEZJMA"">illy issimo Caffe Coffee Drink, 6.8-Ounce Cans (Pack of 12)</a><br /><a href=""http://www.amazon.com/gp/product/B004I2FGQE"">illy issimo Caffe Coffee Drink, No Sugar, 6.8-Ounce Cans (Pack of 12)</a><br /><a href=""http://www.amazon.com/gp/product/B002IEZJJI"">illy issimo Latte Macchiato Coffee Drink, 8.45-Ounce Cans (Pack of 12)</a><br /><a href=""http://www.amazon.com/gp/product/B004UOA31I"">illy issimo Mochaccino, 8.45-Ounces Cans (Pack of 12)</a><br /><br />Some of these are also available in packs of 4 at a higher cost per can without free shipping or a subscription option if you cannot find any to try in your local stores:<br /><br /><a href=""http://www.amazon.com/gp/product/B004OOTYXW"">illy issimo Cappuccino Coffee Drink, 8.45-Ounce Cans (Pack of 4)</a><br /><a href=""http://www.amazon.com/gp/product/B004OOVXFO"">illy issimo Caffe Coffee Drink, 6.8-Ounce Cans (Pack of 4)</a><br /><a href=""http://www.amazon.com/gp/product/B004OOQM0U"">illy issimo Latte Macchiato Coffee Drink, 8.45-Ounce Cans (Pack of 4)</a><br /><br />My reaction?  While it is somewhat difficult to judge based upon drinking a single can, I enjoyed it,...<br /><br />just not enough to start ordering it by the case."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400112,A2XCCN239AR1XK,"Kilgore Gagarin ""Those who believe in telekin...",1,2,5,1338508800,"This caffeine addict approves, so does his wife","My wife ran across this specific brand in Japan last year and said it was every bit as good as the canned Starbucks competitor and a lot cheaper (check prices). I refrigerated this and my wife and I split it. We're daily AM quadruple espresso drinkers, and this was spot on. She usually has her coffee with sweetener, and I like mine bitter and black. We found this to be really nice and pleasant in-between sweetness that we both liked. Nothing additional was added. Cold, unshaken, right out of the can.<br /><br />My rule when I get free stuff to review: Would I buy this with my own money? My answer: yes. We're going on an upcoming vacation in the wilds of Northern Wisconsin and I'm getting a case of this, as well as a case of <a href=""http://www.amazon.com/gp/product/B001R1RWRU"">illy issimo, Caffe Italian Espresso Style Coffee Drink</a> which I've also reviewed. This product and the Illy espresso are perfect for a couple of caffeine addicts."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399959,A1CFU5XJXN3PV4,Home Studio,0,0,4,1334793600,Exactly As Expected - And That's a GOOD Thing!,"For folks who need a good coffee fix on the go, this is hard to beat. The Cappuccino flavor is rich without being cloying, and the taste is strong without any harshness. I may just keep a 12 pack in my fridge as a handy ""emergency coffee"" supply for those days when everything is moving too fast for me to nurse my coffee at home."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400199,A343C98QJO0JBE,"Editor of Lillian's Diaries ""Sheryl Jones""",0,1,4,1332374400,Delizioso,"I chilled this yummy illy issimo Cappuccino before drinking and poured over ice.....it is delicious with no aftertaste (which I usually find after drinking cappuccino). The can is a slender 8.45 oz, so easy to pack into a picnic basket or car. I am looking forward to finding where it is sold near me."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399904,ATLO3YXU2BC16,"Jim Z ""music aficionado""",0,0,4,1337299200,Never before a fan,"I was never really a fan of cold coffee. Until now.This coffee drink was great ! A few ice cubes , a couple of off-the-grill hot dogs and I was ready to go!<br />The drink was very smooth , not any bitterness at all. And although I don't see it as a daily drink , I will certainly get some for each grillin' day !"
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400031,A14L2638XC00EZ,Monica J. Kern,0,0,4,1332720000,"Decent taste, won't blow your diet","I normally prefer my coffee beverages hot, but when summer comes around, there are times I prefer my coffee fix to be cold and refreshing. The illy issimo is a fine contender in the crowded field of canned coffee drinks.  While it won't replace skinny hazelnut lattes in my heart, it's got an enjoyable taste and 81 mg of caffeine per can. While the Starbucks Doubleshot Coffee-Mocha is sweeter (and thus better tasting, in my opinion), the illy issimo drink has a mere 100 calories to the Starbucks' 200--and I'd rather save the 100 calories."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400018,A3GWFJ48QPA2IR,J. Weiss,0,0,2,1333065600,"Sorry, I did not care for this at all.","I drink a lot of coffee.  I drink lattes, cappuccinos, espressos, you name it.  I have tried other packaged coffee drinks before (i.e. Starbucks Frappuccinos and Caribou Coffee) and have always found them to be very sweet, but this one from illy issimo, I thought, was very bitter.  On the outside of the can it does state that cream and sugar are included, but I could not taste it.  The only reason I am not giving this one out of five stars is because this is solely based on my personal taste, and there might be others out there that like a much stronger taste, and would like something like this.  I also liked the packaging, as I brought this to work with me for a mid-day boost and found it easy to throw into my lunch bag."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400213,AYNAH993VDECT,bsg2004,0,0,4,1344816000,Nice coffee flavored iced drink for 100 calories,"If you have an iced coffee flavor drink craving at 100 calories, this is not a bad idea (considering the alternative mega-calorie drinks at coffee chains). It has a little bit of everything, thus the 100 calories. The milk is low fat, so it has a more light watery milk taste. The sugar is there (18g) but flavor-wise it loses to the coffee+cocoa taste, which dominates. Flavor wise, this is closer to the coffee/espresso/cocoa side than the sugar/cream side. I personally don't find it creamy enough to call it a mocha (maybe a very light mocha). My preferred serving is in a small but tall glass with oblong ice cubes so the water melts and ices more uniformly.<br /><br />It comes in a recycable coffee-color-coded can which opens up top like a soda can. The instructions say do not shake. One can is one serving, which is 8.45 fluid ounces, with 100 calories, 1.5g fat (1g saturated), 2% cholesterol, 3% sodium, 18g sugars, a little bit of fiber (under 1g), 4g protein, and 10% calcium.<br /><br />The caffeine is certainly there, 81mg in one can, it gives you a caffeine boost but it is not strong enough to turn you into Mad TV's Stan the Java man :)"
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400135,A5ZD6FBMZQGDS,Lisa M,1,2,4,1332115200,Light and Smooth,"I must admit, I have never tried illy coffee drink products before, but I have tried other brands. Assuming this product would be about the same, I eagerly ordered it to review for amazon vine. Well, I was wrong. It is not like the others I have tried, it is much better. Smoother, lighter and less calories. This is a product I would gladly drink more often, as it also has a very good-not too sweet-flavor. I tried the cappuccino, but I see it also comes in another flavor. That is one I would be happy to buy as well. So now I am also eager to try other coffee products from illy, which is a name I have always seen and understand to be high quality. Silly me for waiting so long."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399962,A6VSWJVTWEOII,Tabitha,0,0,4,1334707200,Wish there was more!,"This drink had a really surprisingly good flavor, especially considering other canned coffee drinks tend to be pretty bland. It had a smooth finish, not too bitter at all. The buzz was energizing but not too much, no jitters. I only wish the can had been a little bit larger."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399929,A13WOT3RSXKRD5,LD,0,0,2,1336089600,I really like the chocolate-coffee combination,"But this product had an after taste hard to describe. It was something on the order of a bitter, metallic taste. At first sip, the chocolate taste came through along with the coffee. Then this nasty after taste spoiled it. I regularly buy Wendy's Jamocha shake, add chocolate to my coffee, and like coffee ice cream with chocolate syrup. So its not the basic flavor that seems to be the fault. Possibly something is wrong with the container or the coffee is bitter."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399900,A1H6JP5UC5WVT7,Edward Durney,0,0,4,1337644800,"Good, but not great","My wife is the coffee drinker in the family. As she is Japanese, she is used to drinking canned coffee, as it has been popular in Japan for many years. She thinks this coffee is good, with a taste that is not too strong but not too weak. While the taste is fine, it's nothing to write home about. Good, but not great."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399977,AYPEPA3VS4KDM,Librarian,0,0,4,1334188800,Convenient Caffeine Fix,"It's not often I drink iced coffee but I found this drink very convenient when I didn't have time to brew hot coffee.  The flavor is a good coffee flavor.  Because it contains sugar I drank it as two servings.  I like that the can is recyclable so no guilt about the container.  I also like the slimmer size of the can compared to other beverage cans.  For me, it's a convenient fit and I'll probably buy some to have on hand."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400231,A1JOANG98KBFKU,Rachel Himes,0,0,5,1340841600,Favorite iced coffee so far,"How much can you say about an iced coffee? Naturally, everyone has their own preference for strength and sweetness.  This one is perfect for MY taste. The coffee flavor is pronounced, and the cream is ""there"" but not drowning out the coffee flavor.  Compared to a bottled frappaccino (you know which one I mean) this is far less sweet and tastes much more like a true iced coffee rather than a coffee flavored milk-shake. Also unlike some flavors/brands I've tried, this one doesn't have a tinny flavor that many canned drinks acquire.  Overall, I'm very pleased with it."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399939,A36K2N527TXXJN,Dr. Bojan Tunguz,0,0,4,1335830400,Lighter Alternative to Frappuccino,"I am a big fan of <a href=""http://www.amazon.com/gp/product/B0018AIZKS"">Starbucks Frappuccino</a>, but I don't get to drink it too often since it's a bit on a heavy side for a casual coffee-based drink IMHO. illy issimo cappuccino is a much lighter alternative to Farappuccino: it has half the calories (100 vs. 200) and fat (1.5 g vs. 3 g), albeit in a slightly smaller serving size. The lightness, of course, comes at a price and illy issimo cappuccino tastes as light as you would have expected it. It is made of medium-brew coffee, which is not that bad, but I prefer more full flavored varieties. This is a fairly tasty coffee-based energy drink, but it's not as impressive as illy issimo's espresso drinks. Nonetheless, I've enjoyed drinking it and would recommend it to most coffee lovers in a search of a convenient and tasty energy drink."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399924,A2FRFAQCWZJT3Q,"B. Davis ""The Happy Hermit""",0,0,5,1336348800,Deelish,What a treat.  It is quite sweet but I think well worth the 100 calorie expenditure.  I had mine heated but it would also be good chilled with some whipped cream on top or simply over ice.  The cans have pop tops and are pure aluminum.  I prefer canned beverages  in aluminum because it does not impact the flavor and also because that is the only substance I can recycle in my current situation.  This is my second sample coffee beverage from this company and both have made me say YUM right out loud.
