param1,param2,num,Description,obs_type,value,Id,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559586,A3THREMCIG9F1I,S. Jones,0,0,5,1346630400,Love this stuff!,"I know I am late writing this review! I have had this product for almost a year and it is about half way gone. I use it for my hair mostly but I also use on my skin. Early on I used in my cooking but until I do more research I won't cook with it at this time. LOVE LOVE It for my hair as a daily moisturizer and weekly deep treatment.<br /><br />Also, I got the product delivered on time too! Very prompt. Will DEF order again when I run out."
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559672,A815F8DH5P4J1,bombadil,0,0,5,1292630400,Great stuff!,I have ordered this product many times - my only complaint this time is that I was only allowed to order two at a time from this vendor - I usually order four.
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559584,A1INNCSDDTDVJK,Gerard Carrington,0,0,5,1348012800,Miracle oil,"Coconut oil is a miracle. It's good to ingest or use on the skin. I cook with it, and use it like butter. plus its great for dry skin. I have a chronic dry spot under my eye which at times turn red and dry to the point of the skin flaking. I tried petroleum jelly, lotions, coco-butter and all kinds of moisturizers on it for years then I started using coconut oil on it. The Coconut oil moisturized it and the dry spot is not noticeable at all anymore. It's worth using. Google the properties of it and I'm sure you'll agree."
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559671,A2WUIFVPKUQRJD,Kevin,0,0,5,1293494400,Koo Koo for Coco Nuts,"Amazing product - pure and fresh, love the smell, use it to cook, and on skin, and even to oil my cutting board. I have never tasted coconut oil that is so fresh with no heavey after affects, or taste from eating. I even put a big dollup on a Christmas cookie the other day, how marvelous! MELTS IN YOUR MOUTH AND IN YOUR HANDS! LOL  ;-)"
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559582,A3LGVTZ8BO5BWX,Jo,0,0,5,1348790400,Best tasting,"I have tried coconut oil from local stores like Trader Joes and they were okay, but love the nutty taste of Nutiva. I also like buying in quantity since there are so many uses for coconut oil."
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559670,A15RAQX95R4CQQ,"Cc ""Cc""",0,0,5,1294963200,Nutiva Coconut Oil,"After learnging the benefits of coconut oil, I decided to give it a try.  While I was shopping at GNC store, I was very excited to see the coconut oil on their shelves.  I purchased a jar, but when I tried it... that's a diffrent story.  The taste was making me want to throw up.  Instead of giving up on it, each time I would take a spoonfull, I would pull my tongue in and hold my breath, so that I couldn't smell or taste it.  Well, after one week I decided to check amazon and I found out that Nutivia had the best reviews and I went ahead and ordered it (ordered it from Nutivia website as it was a little cheaper).  What a difference ! ! ! This coconut oil is amazing... It looks, smells, and tastes so fresh.  I just started to do oil pulling [...] and I found the best benefits with coconut oil. I would recommend this product to everyone !!!"
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559669,A3RK8YV9BZTJ2H,Matt,0,0,5,1295222400,Good Stuff!,"This is a great coconut oil.  I've used it in cooking, shakes, as a substitute for butter.  It's fabulous."
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559581,A7YLGLYN17VRW,JulietteC,0,0,5,1348876800,Organic Extra Virgin Coconut Oil,"I use coconut oil as a hair conditioner, but have also used very high quality coconut oil for cooking. This one is perfect for both. It remains a liquid, whereas some coconut oils become a solid, even here in Florida. Some have no smell, but this one has a very light coconutty smell which is wonderful. If I put it on my hair, it doesn't overwhelm me. I love the product, appreciated the good service, and will order it again."
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559668,AP0DQ79AVGWAE,lucy611,0,0,5,1296086400,Nutiva Organic Extra Virgin Coconut Oil--Great Value!,"This is the second 54-ounce jar I have purchased. The first time I went through a different website. It must have melted during shipping, so when I got it, it had leaked out of the top a bit. This time it came in perfect condition! Great value for the money!"
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559580,A145HTPNSBUTFU,Ccw,0,0,5,1348963200,Best Thing Ever!,"This coconut oil is the best I've used by far! I use it for everything, cooking, baking.  I love using it on my skin and hair and this stuff smells amazing! it smells like coconut candy.  Better using this stuff than lotion It makes your skin sooo smooth! Look up coconut oil uses and this stuff is worth it's weight in gold!"
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559666,A9PEMF6TTX6SE,Mamasan,0,0,5,1297296000,Happy,"I divided this container in half and use some in the kitchen and the rest on my skin and hair.  Its slightly sweet scent is not that ""Hawaiian Tropic"" tourist scent; this is very nice and subtle.  The oil is absorbed rather quickly into my skin so that it's never slippery.  Quick shipping.  Thanks!"
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559579,AMXMLCDQGN4UP,"Just Fan ""SoCalFan""",0,0,5,1349136000,Where Have You Been?!?,WOW!!!  I cannot believe that I have lived 45 years without this product.  The difference it has made on my skin and hair (externally) is nothing short of amazing.  I have not noticed any changes in our dog's skin (ingesting) but I have only started them on it!  I am immediately putting this product on auto delivery.
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559578,A3G4NEB70IJHU,"Gerald Jacobs ""Common Sense""",0,0,4,1349136000,Nutiva Organic Coconut Coconut Oil,"Great for hair, skin and inside too.  I will buy when this used up.  It tastes like an Almond Joy candy bar without the chocolate."
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559665,A2Q9WYI55U6BCB,"eevelinee ""27""",0,0,5,1298160000,Amazing Cream for body!,"I have bought this not even reading the amazon reviews which I found later, so my review is entirely based on my own opinion, but now reading through others people reviews I am amazed caused I have experience same outcome with the oil. But it didn't start out that way. I got two jars of it and based on the consistency and smell I was planning to return it, but gave a try and massaged it all over my body before bedtime - I could not belive how soft my skin felt in the morning - one of the reviewer said it feel like baby skin and I couldn't agree more. I am going to use this oil from now on and give it to my children. And I don't like coconut smell but the smell in this oil is not overpowering and actually quite nice. I think the more I use it the more I am going to love it. Definitely buy it."
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559577,A3RWILXVDE1YTE,Launa B.,0,0,5,1349308800,Nutiva Coconut Oil Organic,"I actually use this on my skin and have been doing so for over two years. It is a terrific moisturizer that leaves your skin especially smooth, with a lovely fresh smell as well."
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559663,A1UU851JNNOEGJ,"J. Martello ""wild witch""",0,0,5,1300838400,Co-co-co-nutty,"I was looking for a good, affordable source of virgin coconut oil.  I was happy with the quick delivery, the very fresh oil, and lucious smell.  I use this product for cooking and to make facial moisturizer.  I am very pleased with this purchase."
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559576,A2GN1L0VJRFF05,Lashay,0,0,5,1349481600,The Only Coconut Oil I'll Ever Use!,"When it arrived the oil was melted but that was to be expected after walking around with it going to class in SC. When I got back to my dorm it was already beginning to thicken up. I was also very happy to see that there was no spill. I got this coconut oil to use in my hair and I could not be happier. My hair is really soft and it seems like its melts away kinks and tangles that can come with hair 7 weeks post relaxer. My hair is super soft, moisturized, and shiny. I'm also seeing less breakage and shedding. At first I thought the oil smelled weird, but it's probably because I don't know what fresh coconut smells like. It smells spicy like pumpkin at first and then I smell coconut and I'm like ooooooh okay, that smells really good. I plan on buying a fresh coconut just so I can know what it smells like. It also feels great on my skin; it soaks in almost instantly and leaves my skins soft while feeling like I didn't put anything on at all. Before I did anything with it, I tasted it, to me it didn't taste like anything, it was only a little though. I'll probably still buy a separate jar for food purposes because of the health benefits.<br />All in all I'm extremely happy with this purchase and I will only buy this brand of coconut oil. I bought coconut oil from a natural diy/aromatherapy site that wasn't living up to the known benefits of coconut oil when used in your hair, it also wasn't unrefined and I think it is the cause of seborrheic dermatitis that I'm currently dealing with. But since I've stopped using that coconut oil that issue is just about nonexistent. So make sure what ever oil you are using is unrefined and organic!"
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559575,A3ORX3MYJY5MQK,Lace,0,0,5,1349481600,Great for Popcorn!,"I just love this stuff! Popcorn tastes sooo much better when you pop it in this organic coconut oil! I make my own cheese popcorn and I pop it first in this organic coconut oil then on to the cheese adding stage. It is sooo yummy and smells good when you are popping the popcorn in it. I use the Whirley Pop machine and everyone just loves it. Try it, you will love it too! Thanks and God Bless!"
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559574,A3DZT14KQI16UZ,@Greggshiu,0,0,5,1349913600,Miracle product,"I hate when people throw around the words Miracle Product about anything.  It sounds so douchey.  So... I've decided that would be the title of my review.  I think in general, coconuts are one of the most insanely useful nuts/fruits/things(?) found in nature.  Coconut water is extremely delicious (Amy & Brian's brand or C2O, the other brands can be meh), coconut milk is a great substitute for milk in certain non-dairy applications for all you hipster vegans, and Tom Hanks made a best buddy out of a whole coconut.<br /><br />Coconut oil, when it comes in the pressed extra virgin form, like with Nutiva or the other kinds you can purchase thru GNC, Vitamin World, etc. is also a miracle product.  It has a lot of applications.  It stays solid at room temperature which is pretty gnarly.  That's not a pro nor a con, just wanted to get that out there.  Knocking over an open container of this oil doesn't mean you have a mess to clean up, it just means your a klutz.  It's great for hair care, so say my black friends.  I have pretty thick hair so I don't really need it for that.  It's awesome for skin care too, like for acne scarring or minor skin blemishes.  It's completely anti-fungal and antibacterial so that means it's an all natural lubrication.  That last one was not something I have any personal experience with either, it's just something I wanted to type to make any readers still here uncomfortable.  But it's true according to many ""What to use coconut oil for"" websites.  It's also good to add as a means of healthy fat to a protein shake or vegetable concoction a la Joe Rogan Experience kale shakes in the morning.  Lastly, the real thing I use it for, is baking.  It's a substitute for butter at a ratio of 1:1, and a substitute for shortening at .75:1, meaning 3/4 cup of coconut oil is 1 cup of shortening.  Check this page out:<br />[...]<br /><br />The ChezUs recipe for banana bread is awesome.  Ok, I'm not writing any more stuff about coconut oil, don't be so goddamn lazy, go research (google) it on your own.  I was just supposed to write 20 words on this product but started my rant.  Buy it.  Or don't.  I don't really care what you do.  But if you do buy it, buy the 54 fl oz. jar like I did because it doesn't really spoil, more is better, and because I said so."
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559573,A3COFFWRBBQ917,M. Hartman,0,0,5,1350345600,Organic Coconut Oil,I really like the oil. Coconut oil has the good oils in it.  It is being touted by researchers as a good oil to off-set Alzheimers. I use it on my skin as well.
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559572,A3NM8FRJ8I1TES,"Judie ""Judie""",24,24,5,1230249600,Nutiva Coconut oil,"There is absolutely nothing better in the world for your health then pure, virgin coconut oil. Research it and when you buy, buy it HERE. The cost with free shipping is the BEST in the world. Amazon has a lot to offer and has never disappointed me.<br />  The benefits of this oil are endless. Your skin, hair, cholestrol, blood pressure, liver & kidneys will all benefit from having 3 tablespoons per day. It also helps you lose weight as it stasbilizes your metabolism! You can also use this as a moisterizer on your skin directly. Skin rashes, psoriasis, excema (SP), will all be greatly and naturally treatd with this. I promise!"
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559571,A3PL5U3JYRSWQ1,Hello World,24,24,5,1272931200,"Perfect Product, Perfect Price","This is my favorite coconut oil for eating and moisturizing both.  It is unrefined virgin coconut oil and has that great coconut smell (and taste!).  If you want odorless / tasteless coconut oil - make sure you purchase the REFINED coconut oil.<br /><br />Coconut oil has never made me nauseous and this one is no different - it's one of the best, highest quality oils I've ever had and I highly recommend from everything from cooking (does not degrade at high heat like olive oil) to moisturizing (coconut glow and super shiny hair!).<br /><br />Bought a smaller size initially and went through it in no time flat. The gallon size lasts me a good 3-4 months (cooking and moisturizing).<br /><br />Editing this on 05/19/2012: ""perfect price"" at the time, by the way, was $56.15 shipped via Amazon Prime.  Hello inflation?"
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559824,A1N5A2XKQHS1KI,"veghead421 ""veghead 421""",5,5,5,1196985600,coconut oil,"I use coconut oil whenever i can in my cooking.  Its good for your heart, your immune system , and your metabolism.  Coconut oil does well with high heat cooking, without the negative health aspects from high heat that other oils have.<br /><br />In addition to moisturizing effects, coconut oil promotes skin elasticity. I use it on my skin as well.<br /><br />Since i use alot of coconut oil, i have tried many brands. Nutiva is the best brand by far."
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559570,A2XMKG6KFSTB16,StinkerBell,35,36,5,1242950400,"If you like coconut, this oil is great!","It has a slight coconut taste, but not overpowering.  I originally first tried the stuff at Walmart, and it had no flavor to it at all, very bland.<br /><br />To combat some of the poor reviews I read on this oil, I think a lot of those are just due to people not doing their research before buying, and thus they're just being snippity pickeys.  Obviously since it has a coconut taste, you may not want to use it for all your cooking needs.  When I cook Italian foods, I use olive oil.  When making something like mayonaise, I use canola oil.  A little common sense doesn't hurt most folks.  (It tastes great on toast with a little cinnamon sprinkled on it.)<br /><br />As for it being hard as a rock....I haven't noticed that.  Scoops out very easily. But again, a little research, and you'll find that it is a solid until the temperature reaches approximately 76-78°F, then it turns liquid.  Thus, there shouldn't be much of an issue of ""melting it"" to cook something as one person stated.  Any other type of oil you usually  heat before you start cooking.<br /><br />It does work great as a lotion on your skin.  It actually absorbs into the skin, and after it's absorbed, it doesn't leave an oily residue like you'd think it would.  I would recommend doing it at night before bed, or if you have some time before going out or whatever, because it's not instantly absorbed.  And a little goes a long way.  Leaves skin very smooth.<br /><br />I've also started using this in my hair after I wash/condition it.  Again, it actually absorbs into the hair and doesn't appear oily.  I use it only on the middle to the ends.  I've noticed my hair is softer, very shiny, and it helps bring out my natural curls without looking as frizzy.  It also makes me long hair much easier to comb.  Obviously, use in moderation, again a little will go a long way, a light coating is all that's needed.  And, it washes out fairly easy.  If you use too much, you'll feel it, and just do a second shampoo rinse.<br /><br />My dogs also get a teaspoon every day, and look forward to it.<br /><br />For those that say they're going to stick to butter, so be it.  You already know that's bad for you.  And margarine...even worse.  I think it's high time people started looking back to the ""old days"" and other countries that don't have the health problems we do here in the ""industrialized"" world.  Not saying coconut oil is the savior, but I think it's a good start.<br /><br />Cheers!"
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559823,A1AT69PNEE21Q0,Joan M. Jones,5,5,5,1231286400,nutiva organic coconut oil,Good for you and a great price.  Try frying sweet potato slices in this.  It's better than candy.
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559568,AG8VYDW8FCDIR,"Michael D. Mullins ""Mumbles""",59,61,5,1273968000,No worries about plastic leaching,"I wrote this to ease the worries of those who read some of the lower starred reviews complaining about the plastic container and possible ""leaching"" of harmful byproducts into the oil.  Turn your Nutiva jar upside down and read inside the little recycle triangle.  See the little ""1"" symbol and the PETE written under it?  That's a good plastic:  ""#1 is Polyethylene Terephthalate, also marked as PET or PETE. Companies normally use this plastic for various beverage containers such as water, soft drinks, and sport drinks. You can also find this plastic for ketchup, peanut butter, salad dressings, jellies, and various other condiments. This plastic is known as one of the ""good"" plastics since it is not known to leach, or gradually penetrate, chemicals into the products it houses."" [...]<br /><br />Also, don't worry about the clear container--coconut oil is highly resistant to becoming rancid from heat/light, unlike olive, corn, and other oils.<br /><br />Enjoy."
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559822,A172E6Q51JWBUE,symone,5,5,5,1238976000,Great product!,I use this for everything- from cooking to hair care to body care. It is truly an all round product. My 4yr old daughter loves it on her hair which by the way has completely cleared a dry scaly festering wound she had on her scalp. Her hair is so soft (we are Africans by the way) and it tastes great when added to noodles and the likes.<br />We love it!
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559591,A1ZENB34HH2EIM,"SAlaska ""S""",0,0,5,1344470400,Yum.  Goodbye Crisco!,"The other reviewers weren't kidding.  I could seriously eat this stuff with a spoon.  It's glorious.  I've stopped using Crisco and started using Nutiva Certified Organic Extra Virgin Coconut Oil in place of it.  I haven't found a recipe yet where it didn't work.  It does lend a coconut flavor to everything, so if coconut's not your thing, this may not be a great product for you."
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559819,A1GW65CIV8C6WM,jessicaknowsbest,5,5,5,1304553600,Great Alternative for Conditioner!,"I've been using this product for 2 months now, and it's AMAZING! I have wavy hair and it's very fine. I've noticed that whenever I use deep conditioners or any other type of conditioner, my hair will fall out excessively. So I decided not to use conditioners, instead I use Nutiva's Coconut oil daily (only on my ends & on dry hair) and it leaves my hair incredibly soft, shiny, and easy to untangle! I also use it once every other week as a deep-conditioner (through out my whole hair & leave it in for half an hour to an hour), and my hair doesn't fall-out as much as it does with other conditioners!!! I seriously LOVE this product, my hair feels a lot healthier and it's also more manageable, I also get a lot of comments on how shiny and silky my hair looks! I really recommend it. My only suggestion is, if you dislike the smell of coconut, this product is not for you. The smell is very strong and tends to linger on the hair, personally I love it! And one last thing, a little goes a long way with this product, if you apply too much, your hair will appear greasy!"
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559565,A1WP7H0MXYV81D,Jean de Waal,105,108,5,1172275200,It's a win win thing.  And I even like the smell!,"The skin is a great delivery system for absorbing things into your body. So what are you putting on your skin? Read the ingredients on your handcream or body lotion.  Are they good for you?  Don't know?  Can you even pronounce them?  Let's keep it simple.  Virgin organic coconut oil.  Snowy white, unrefined, heavenly smell - this stuff is terrific!!  Solid at room temperature, smooth and buttery and melts at 76 degrees; cook/fry with it on low heat for a healthy and fragrant alternative to all those ulgy refined oils and hydrogenated trans fats (YUCK!), use as a lighter butter or shortening alternative (there's not a lot of flavor and the smell is intoxicating); use as hand cream (rub it on - only gets greasy if you really over load the area) I use it as a body lotion all over my body (my skin feels soft and smooth like it did when I was a child), hair conditioner (a light deep conditioner); anti-fungal properties (put it between your toes for goodness sake!) make-up remover - voila!  ear wax? I put a tiny bit of this on a q-tip; moist toilette wipes? ssshh... try a touch of this on your t.p. - and I could go on and on...  It must be organic and virgin coconut oil - anything else is something else and unexceptable.  I understand that it is fine for diets, and speeds up the metabolism (its those little medium fatty acid chains). Don't take my word for it - read all about it for yourself!  And yes, I feed it to my dog and cat, my cat loves it - and he won't eat anything! Actually, I don't think that he can resist the smell, I can't! Another one of those items that I out on my favorite things list!"
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559817,A1PC1V1QL49UVC,"S. Snyderburn ""Beach Lover""",8,9,4,1173312000,Coconut Oil,"I have been using coconut oil for cooking, baking, and just spreading on toast & vegetables for about a year.  My whole family and friends are hooked on it.  It is so delicious and it is very good for you too!  I had to start buying it in this larger size because we were using up the 1 pound size so quickly.  It lasts for years too, so no worry about it going bad.  It just makes more sense to buy this size and save money.  I still buy the smaller size to take with me on vacations.  Wouldn't be without it!!  I gave it 4 stars instead of 5 because even though this brand is very good, I have tasted some that is even better.  But the price of this is very good. Thank you for carrying it on your site!"
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559814,ARPH2LWG7BYMW,"L. Arellano ""Amazon Mom""",6,6,5,1190160000,The Finest Organic Coconut Oil,"Nutiva Organic Coconut Oil is the finest coconut oil available. It's taste, texture, and purity is addictively delicious. I use it to make salad dressings, sautee with it, put it in smoothies, drizzle it on yogurt (creating a creme brulee-like crust), and use it as a spread on english muffins...try adding raw honey on top of it for a taste sensation. When you discover the health benefits of coconut oil, you'll understand why this product is one of the greatest gifts you can give to your family when you feed them."
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559562,A3EU6P17Q7868S,"Carol Frome ""Carol Frome, Author, Watermark &...",0,0,5,1350432000,"Coconut oil fan, here","I really like to use coconut oil for baking. It produces a much lighter end product than shortening does, and it's much better for you. Also, surprisingly, there's no heavy coconut taste. For health purposes, I also stir a teaspoonful into my coffee in the morning. Nutiva Coconut Extra-Virgin Oil works just fine. My only gripe: unlike with olive oils, as far as I know, there's no such thing as EXTRA virgin coconut oil. It's the same thing as virgin coconut oil. I suppose they label it that way for marketing purposes, but I never like to promote a myth. In any case, Nutiva works in every way that I expect it to, and buying the 54 ounce jar of Nutiva is the most economical way that I have found to buy it."
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559813,AIJUBBWG9UGIO,twa2europe,6,6,5,1196035200,Nutiva Coconut Oil is The Best Tasting,For you dark chocolate lovers: Mix Nutiva coconut oil with unsweetened cocoa powder (about 1:1) and a bit of honey. You can also add Nutiva Hempseeds. Roll it in shredded coconut if desired.<br /><br />These Nutiva products are terrific.
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559561,A2GQYTKI6VL1CZ,calicokitten,0,0,5,1350777600,love it!,I love this coconut oil. I use it on my face and body everyday and night. I love the smell also. Very coconutty:}
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559560,AQ27DT1BRHMLC,"Gram B ""healthier & learning""",0,0,5,1350950400,Completely Satisfied,"I have been enjoying my Nutiva Certified Organic Extra Virgin Coconut Oil.  I am on a moderate low-carb food plan, and it fits right in to a healthy diet.  I use it for sauteing,for making a low-carb chocolate candy, in a low-carb molten chocolate cake, as a spread, and I use it for a moisturizer on my skin.  I also thought this is a good value for my money.  I'm completely satisfied with it."
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559559,A150LY3C1UEV9E,Charles Buerschinger,0,0,5,1351209600,"Good quality, great to cook with",We have enjoyed using this product.  I like it specially for cooking lightly breaded fish or vegetables.  It gives a faint pleasant taste of coconut.  I can hardly wait to do some tropical dishes.
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559811,AGAH1DTP3T5AG,G. McDowell,6,6,5,1264550400,Inside and out,"I started using this product a few months ago when I read about giving coconut oil to my black shih tzu Pucci as a dietary supplement. He liked it immediately and his coat is glossy and his skin unblemished. I have also smooshed some into his hair before his bath as a conditioner with great success. I started eating it myself - it has a very pleasant, mild taste - and I apply it to my hair and skin before a shower which makes even my hard feet smooth and soft without being greasy. It absorbs into the skin nicely. I thought the claims of a miracle product were merely the swoons of hippie health nuts but this product has enhanced my life and the life of my dog. I like Nutiva products in general so that is why I chose it for the coconut oil and it seems wonderful in all aspects. It is part of my routine now. This size jar also seems to be an excellent value for a quality product."
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559810,A3NZ0S5ZR8NNJZ,J. Medrano,6,6,4,1266710400,Good price,"I have gotten this product in smaller jars before and was very pleased so to save money I ordered the gallon tub. The coconut oil in the tub seems to have less flavor than the jars or maybe it was that particular batch. I'll know better after I try the next 1 gallon tub. I will order this product again.<br /><br />May 2011, I am half way thru my second gallon of this product and the taste is very good.<br />My only wish now is that it was cold pressed/unheated."
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559809,A24M8WZVH0XQ0E,D. S. Motor,6,6,5,1311033600,The skin of a teenager!!!,"The other day my significant other looked at me and remarked...""You have the skin of a teenager"". It is the dramatic improvement in my skin since I've been using this product.  First my dry hair's texture was changed within a few days and I no longer have dandruff since using this product.  Then my skin from the neck down has this kind of sheen that I have not had in 40 years...the last time I was a teenager.  Also the acne on the back or my arms, backside and back of my thighs is gone.  I used to slather on a tea tree oil lip balm several times a day.  Now I rub in coconut oil on my lips in the morning and maybe one other time during the day, on the days I do not wear lipstick.<br /><br />The thing that has struck me most is my face.  I had been through microdermabrasion, chemical peels and all sorts of exfoliating products that are now all replaced by coconut oil.  I'm not usually one for dramatic reviews, but this product has performed VERY FAR BEYOND MY EXPECTATIONS!!!  Also by using this product I save a lot of money now that I no long have to use a ton of other products.  I should note that I've been using this coconut oil for the last 4 or 5 months."
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559808,A311PYJ597J31L,"Elaine Y. Pollard ""lainey68""",9,10,5,1237420800,A Wonder,"A friend of mine recommended this product to me. She said she'd lost 20 lbs in a matter of months just from using it. I was skeptical, to say the least. I'd heard all of the bad stuff about coconut oil, but I was curious enough to research. In the meantime, another acquaintance told me about a mutual friend who'd lost 75 lbs from using Nutiva. After that, I was more than curious--I wanted to try it.<br /><br />I'd tried a different brand of coconut oil before and was not impressed. It was very grainy and hard. Nutiva is very smooth. It's got a beautiful creamy texture and is very white. It also doesn't leave a smoky smell in my home--in fact, I love the way it smells when I'm sauteeing food.<br /><br />What sold me on this product was that I read you could eat it on toast. I thought that was weird, but decided to give it a try. The first time I tried it like that, I had meetings all day. I am ALWAYS hungry, and always snacking. I really eat about every 2 hours. Well, that day, about 5 hours had gone by before I realized I was hungry! I thought it was a fluke since I was so busy that day. A few days later, I tried it again. And once again, several hours went by and I wasn't a bit hungry.<br /><br />I am convinced there is something to weight loss with this product. I've already lost 15 lbs in the month that I've used it. I would (and have) recommend this product to everyone."
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559807,AFCXP8KUF3CHX,Liliana Morales,7,7,5,1173312000,The best tasting I've ever had!,I love this oil! I use it for everything from cooking with it to using it as a moisturizer and on my scalp for dandruff. I would totally recommend this to everyone!
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559806,A37CIGQZD0N58D,"DW ""DW""",7,7,5,1229817600,"Nutiva Coconut Oil  ""I Love it""","I have tried other products; this is the best deal and the best tasting.  I put it in oatmeal, other hot cereals, tea, hot chocolate, veggies, gravies, and also cook with it.  I must warn you to start out slowly, maybe 1 teaspoon daily.  It has detox properties and if you take too much at first, it will cause you to detox too quickly.  I also use it daily on my skin, including my face. If you want more information, just put a ""Coconut Oil benefits"" search in Google.  You can't beat the price of this oil through Amazon with their free S & H."
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559805,A3GRNG9UXCTQMP,Busy mom,7,7,5,1260403200,This is great!!!,This product works really well. I use this basically for my hair and a little goes an extremely long way. Coconut oil has reduced the breakage and shedding in my hair and is wonderful.
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559803,A11BGURKINC1EK,vivian,7,7,5,1316476800,miracle facial cure!,"i had moderate acne(cysts mostly on my temples and cheeks) and dry skin that drank up lotion as though it were in famine. recently, i've been nightly steaming my face, rubbing in the oil, and then steaming it again and wiping off the excess oil. my face is clearing up exceptionally well, and instead of being both dry and oily, my skin is retaining an amazing glow. i have been doing the skin treatment along with eating a tbsp of it a day(i put it in my morning tea), and the result is nothing short of a miracle. i feel like a hippie saying it, but i am so glad i switched from putting weird chemical nonsense on my face to this routine. i also use it to fry eggs and chicken and i use it to deep condition my hair. i kinda want to preach about it to everyone, yet at the same time i want to keep it my little beauty secret."
regular,discrim,B001E8DHPW,Nutiva Organic Coconut Oil,median_pt,-9.616965,559465,A1LFATOH854151,Sue Chamberlain,2,2,5,1334275200,Nutiva,"I have been using Nutiva coconut oil for over a year now and I love this product, the texture, the taste.. Wonderful and light and delicious ... I have tried other brands but they have a funny after taste. I substitute coconut oil for all my cooking and baking if I can.. I use half and half with butter to cut down the cholesterol but still get a buttery taste, I float a teaspoon on my hot chocolate for quick morning energy (divine) .. I pop the pop corn in my ""whirly pop"" machine... YUMMY."
